               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.033027,           0.0024452,                   0,             0.77222,             0.63629,             0.71913,             0.43792,            0.019096,           0.0023239,                   0,           0.0016338,           0.0016338,           0.0016338
                  89,            0.032736,           0.0024724,                   0,             0.77721,             0.63636,             0.72124,             0.43953,            0.019088,           0.0023211,                   0,           0.0015752,           0.0015752,           0.0015752
                  90,            0.032742,           0.0024257,                   0,             0.77746,             0.63636,             0.72134,             0.43965,            0.019081,            0.002319,                   0,           0.0015181,           0.0015181,           0.0015181
                  91,            0.033172,           0.0024422,                   0,             0.81187,             0.61437,             0.72104,             0.44085,             0.01908,           0.0023154,                   0,           0.0014623,           0.0014623,           0.0014623
                  92,            0.032673,           0.0024165,                   0,             0.81633,             0.61258,             0.72184,             0.44076,            0.019079,           0.0023144,                   0,           0.0014079,           0.0014079,           0.0014079
                  93,            0.031385,           0.0023567,                   0,             0.79004,             0.62899,             0.72272,             0.44158,            0.019076,           0.0023144,                   0,           0.0013551,           0.0013551,           0.0013551
                  94,            0.032074,           0.0023592,                   0,             0.81489,             0.61437,             0.72223,             0.44241,            0.019072,           0.0023137,                   0,           0.0013037,           0.0013037,           0.0013037
                  95,            0.031944,            0.002353,                   0,             0.79284,             0.62903,             0.72272,             0.44239,            0.019074,           0.0023134,                   0,            0.001254,            0.001254,            0.001254
                  96,            0.032232,           0.0024162,                   0,             0.79172,              0.6305,             0.72332,              0.4418,            0.019077,           0.0023117,                   0,           0.0012057,           0.0012057,           0.0012057
                  97,            0.032587,           0.0023843,                   0,             0.84836,             0.59971,             0.72281,             0.44282,            0.019076,           0.0023124,                   0,           0.0011592,           0.0011592,           0.0011592
                  98,            0.032245,           0.0023252,                   0,             0.85021,             0.59971,             0.72318,             0.44289,             0.01908,           0.0023133,                   0,           0.0011142,           0.0011142,           0.0011142
                  99,            0.031863,           0.0024112,                   0,             0.79583,              0.6305,             0.72442,             0.44397,            0.019082,           0.0023153,                   0,            0.001071,            0.001071,            0.001071
                 100,            0.031112,           0.0023409,                   0,             0.79886,             0.62894,             0.72439,             0.44463,            0.019088,           0.0023161,                   0,           0.0010294,           0.0010294,           0.0010294
                 101,            0.030727,             0.00226,                   0,             0.80133,             0.62903,             0.72465,             0.44502,            0.019098,           0.0023166,                   0,          0.00098959,          0.00098959,          0.00098959
                 102,            0.031457,           0.0023028,                   0,             0.80372,             0.62757,             0.72478,             0.44431,            0.019104,           0.0023179,                   0,          0.00095154,          0.00095154,          0.00095154
                 103,            0.031222,            0.002238,                   0,             0.80296,              0.6274,             0.72511,             0.44424,             0.01911,           0.0023187,                   0,          0.00091528,          0.00091528,          0.00091528
                 104,            0.030753,           0.0023107,                   0,             0.80589,             0.62703,             0.72656,             0.44461,            0.019112,           0.0023217,                   0,          0.00088084,          0.00088084,          0.00088084
                 105,            0.030993,           0.0022626,                   0,             0.78938,             0.63748,             0.72538,              0.4446,            0.019113,           0.0023234,                   0,          0.00084824,          0.00084824,          0.00084824
                 106,            0.030583,           0.0022703,                   0,             0.80273,             0.62903,             0.72526,              0.4445,            0.019113,           0.0023254,                   0,           0.0008175,           0.0008175,           0.0008175
                 107,            0.031126,           0.0022393,                   0,             0.80219,             0.63032,             0.72523,             0.44447,            0.019117,           0.0023272,                   0,          0.00078865,          0.00078865,          0.00078865
                 108,            0.030684,           0.0022079,                   0,             0.80331,             0.62877,             0.72624,             0.44477,            0.019124,           0.0023292,                   0,           0.0007617,           0.0007617,           0.0007617
                 109,            0.030696,           0.0022586,                   0,             0.80523,             0.62757,              0.7265,             0.44721,            0.019136,           0.0023316,                   0,          0.00073667,          0.00073667,          0.00073667
                 110,            0.029744,           0.0022086,                   0,             0.80477,              0.6305,              0.7273,             0.44667,            0.019148,           0.0023333,                   0,          0.00071357,          0.00071357,          0.00071357
                 111,            0.030268,           0.0021942,                   0,             0.80683,             0.63196,             0.72983,             0.44672,            0.019166,           0.0023338,                   0,          0.00069244,          0.00069244,          0.00069244
                 112,            0.030196,            0.002132,                   0,             0.80356,             0.63196,             0.72949,             0.44839,            0.019192,           0.0023339,                   0,          0.00067327,          0.00067327,          0.00067327
                 113,             0.03031,           0.0022334,                   0,             0.81196,             0.62757,              0.7296,             0.44671,            0.019214,           0.0023331,                   0,          0.00065608,          0.00065608,          0.00065608
                 114,             0.03005,           0.0022168,                   0,             0.81679,             0.62756,             0.72918,             0.44765,            0.019231,           0.0023332,                   0,          0.00064089,          0.00064089,          0.00064089
                 115,            0.029411,           0.0022123,                   0,             0.81744,             0.63029,             0.73078,             0.44616,            0.019254,           0.0023326,                   0,          0.00062771,          0.00062771,          0.00062771
                 116,            0.029896,           0.0021953,                   0,             0.81728,              0.6305,             0.73106,              0.4472,            0.019279,           0.0023318,                   0,          0.00061653,          0.00061653,          0.00061653
                 117,            0.029796,           0.0021669,                   0,               0.817,             0.62903,             0.73073,             0.44636,              0.0193,           0.0023327,                   0,          0.00060738,          0.00060738,          0.00060738
                 118,            0.029619,           0.0022162,                   0,             0.81828,             0.62903,             0.73073,              0.4455,            0.019326,           0.0023309,                   0,          0.00060025,          0.00060025,          0.00060025
                 119,            0.029687,            0.002186,                   0,             0.81707,             0.62903,             0.73057,             0.44562,            0.019348,           0.0023289,                   0,          0.00059516,          0.00059516,          0.00059516
