               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11462,           0.0078868,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00161,             0.00161,             0.08551
                   1,            0.075931,           0.0081157,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031589,           0.0031589,            0.070859
                   2,            0.070596,           0.0069638,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044332,           0.0044332,            0.055933
                   3,            0.067606,           0.0060994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052698,           0.0052698,             0.04057
                   4,            0.064716,           0.0056571,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055745,           0.0055745,            0.024674
                   5,            0.062063,           0.0052425,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053405,           0.0053405,           0.0082405
                   6,             0.05965,           0.0050397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041094,           0.0041094,           0.0041094
                   7,            0.056298,           0.0047896,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041094,           0.0041094,           0.0041094
                   8,            0.052791,           0.0046389,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002855,            0.002855,            0.002855
                   9,            0.048686,           0.0043242,                   0,             0.71816,             0.59971,             0.64417,             0.34254,            0.046933,           0.0030897,                   0,           0.0018594,           0.0018594,           0.0018594
                   0,            0.093071,            0.005304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014442,           0.0014442,            0.087903
                   0,            0.093071,            0.005304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014442,           0.0014442,            0.087903
                   1,            0.061287,           0.0055135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028353,           0.0028353,              0.0726
                   1,            0.061287,           0.0055135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028353,           0.0028353,              0.0726
                   2,            0.057606,           0.0046866,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039873,           0.0039873,            0.057058
                   2,            0.057606,           0.0046866,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039873,           0.0039873,            0.057058
                   3,             0.05387,           0.0041749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047579,           0.0047579,            0.041135
                   3,             0.05387,           0.0041749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047579,           0.0047579,            0.041135
                   4,            0.053006,           0.0037611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005065,            0.005065,            0.024748
                   4,            0.053006,           0.0037611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005065,            0.005065,            0.024748
                   5,            0.049754,           0.0036682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049028,           0.0049028,           0.0078912
                   5,            0.049754,           0.0036682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049028,           0.0049028,           0.0078912
                   6,             0.04808,           0.0033714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038376,           0.0038376,           0.0038376
                   6,             0.04808,           0.0033714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038376,           0.0038376,           0.0038376
                   7,            0.046226,           0.0033139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038376,           0.0038376,           0.0038376
                   7,            0.046226,           0.0033139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038376,           0.0038376,           0.0038376
                   8,             0.04167,           0.0032042,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027446,           0.0027446,           0.0027446
                   8,             0.04167,           0.0032042,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027446,           0.0027446,           0.0027446
                   9,            0.039681,           0.0030713,                   0,             0.72591,             0.54692,              0.6215,             0.34408,             0.03786,           0.0022026,                   0,           0.0018772,           0.0018772,           0.0018772
                   9,            0.039681,           0.0030713,                   0,             0.72591,             0.54692,              0.6215,             0.34408,             0.03786,           0.0022026,                   0,           0.0018772,           0.0018772,           0.0018772
                   0,             0.11366,           0.0076912,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.087423
                   0,             0.11366,           0.0076912,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.087423
                   0,             0.11366,           0.0076912,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.087423
                   1,            0.076143,           0.0081176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.072442
                   1,            0.076143,           0.0081176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.072442
                   1,            0.076143,           0.0081176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.072442
                   2,            0.070971,           0.0069733,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,             0.05718
                   2,            0.070971,           0.0069733,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,             0.05718
                   2,            0.070971,           0.0069733,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,             0.05718
                   3,            0.068054,           0.0060335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041471
                   3,            0.068054,           0.0060335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041471
                   3,            0.068054,           0.0060335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041471
                   4,            0.064759,           0.0056568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025219
                   4,            0.064759,           0.0056568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025219
                   4,            0.064759,           0.0056568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025219
                   5,            0.062804,           0.0052627,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084176
                   5,            0.062804,           0.0052627,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084176
                   5,            0.062804,           0.0052627,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084176
                   6,            0.059851,           0.0049934,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   6,            0.059851,           0.0049934,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   6,            0.059851,           0.0049934,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056765,           0.0048567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056765,           0.0048567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056765,           0.0048567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   8,            0.053399,           0.0046887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   8,            0.053399,           0.0046887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   8,            0.053399,           0.0046887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   9,            0.049855,           0.0043558,                   0,              0.7651,             0.55425,             0.63329,             0.33837,            0.048876,           0.0030654,                   0,           0.0018985,           0.0018985,           0.0018985
                   9,            0.049855,           0.0043558,                   0,              0.7651,             0.55425,             0.63329,             0.33837,            0.048876,           0.0030654,                   0,           0.0018985,           0.0018985,           0.0018985
                   9,            0.049855,           0.0043558,                   0,              0.7651,             0.55425,             0.63329,             0.33837,            0.048876,           0.0030654,                   0,           0.0018985,           0.0018985,           0.0018985
                   0,            0.098759,           0.0058507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014506,           0.0014506,             0.08728
                   0,            0.098759,           0.0058507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014506,           0.0014506,             0.08728
                   0,            0.098759,           0.0058507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014506,           0.0014506,             0.08728
                   0,            0.098759,           0.0058507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014506,           0.0014506,             0.08728
                   1,            0.063696,           0.0063063,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002848,            0.002848,            0.072105
                   1,            0.063696,           0.0063063,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002848,            0.002848,            0.072105
                   1,            0.063696,           0.0063063,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002848,            0.002848,            0.072105
                   1,            0.063696,           0.0063063,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002848,            0.002848,            0.072105
                   2,            0.058487,           0.0056154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040051,           0.0040051,             0.05669
                   2,            0.058487,           0.0056154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040051,           0.0040051,             0.05669
                   2,            0.058487,           0.0056154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040051,           0.0040051,             0.05669
                   2,            0.058487,           0.0056154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040051,           0.0040051,             0.05669
                   3,            0.055655,           0.0050263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047791,           0.0047791,            0.040891
                   3,            0.055655,           0.0050263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047791,           0.0047791,            0.040891
                   3,            0.055655,           0.0050263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047791,           0.0047791,            0.040891
                   3,            0.055655,           0.0050263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047791,           0.0047791,            0.040891
                   4,            0.053048,           0.0046522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050876,           0.0050876,            0.024627
                   4,            0.053048,           0.0046522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050876,           0.0050876,            0.024627
                   4,            0.053048,           0.0046522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050876,           0.0050876,            0.024627
                   4,            0.053048,           0.0046522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050876,           0.0050876,            0.024627
                   5,            0.050728,           0.0042517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049246,           0.0049246,           0.0078913
                   5,            0.050728,           0.0042517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049246,           0.0049246,           0.0078913
                   5,            0.050728,           0.0042517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049246,           0.0049246,           0.0078913
                   5,            0.050728,           0.0042517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049246,           0.0049246,           0.0078913
                   6,            0.048362,           0.0038773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   6,            0.048362,           0.0038773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   6,            0.048362,           0.0038773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   6,            0.048362,           0.0038773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   7,            0.045636,           0.0037163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   7,            0.045636,           0.0037163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   7,            0.045636,           0.0037163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   7,            0.045636,           0.0037163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038547,           0.0038547,           0.0038547
                   8,            0.043542,           0.0035175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027569,           0.0027569,           0.0027569
                   8,            0.043542,           0.0035175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027569,           0.0027569,           0.0027569
                   8,            0.043542,           0.0035175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027569,           0.0027569,           0.0027569
                   8,            0.043542,           0.0035175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027569,           0.0027569,           0.0027569
                   9,            0.040594,           0.0032868,                   0,             0.77686,             0.61144,             0.66839,              0.3317,            0.039419,           0.0022066,                   0,           0.0018856,           0.0018856,           0.0018856
                   9,            0.040594,           0.0032868,                   0,             0.77686,             0.61144,             0.66839,              0.3317,            0.039419,           0.0022066,                   0,           0.0018856,           0.0018856,           0.0018856
                   9,            0.040594,           0.0032868,                   0,             0.77686,             0.61144,             0.66839,              0.3317,            0.039419,           0.0022066,                   0,           0.0018856,           0.0018856,           0.0018856
                   9,            0.040594,           0.0032868,                   0,             0.77686,             0.61144,             0.66839,              0.3317,            0.039419,           0.0022066,                   0,           0.0018856,           0.0018856,           0.0018856
                   0,               0.112,           0.0077852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.088464
                   0,               0.112,           0.0077852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.088464
                   0,               0.112,           0.0077852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.088464
                   0,               0.112,           0.0077852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.088464
                   0,               0.112,           0.0077852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016438,           0.0016438,            0.088464
                   1,            0.074816,           0.0081702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.073281
                   1,            0.074816,           0.0081702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.073281
                   1,            0.074816,           0.0081702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.073281
                   1,            0.074816,           0.0081702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.073281
                   1,            0.074816,           0.0081702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032252,           0.0032252,            0.073281
                   2,            0.069703,           0.0068525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,            0.057818
                   2,            0.069703,           0.0068525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,            0.057818
                   2,            0.069703,           0.0068525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,            0.057818
                   2,            0.069703,           0.0068525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,            0.057818
                   2,            0.069703,           0.0068525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045263,           0.0045263,            0.057818
                   3,            0.066971,           0.0058999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041909
                   3,            0.066971,           0.0058999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041909
                   3,            0.066971,           0.0058999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041909
                   3,            0.066971,           0.0058999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041909
                   3,            0.066971,           0.0058999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053805,           0.0053805,            0.041909
                   4,            0.064162,           0.0054755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025456
                   4,            0.064162,           0.0054755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025456
                   4,            0.064162,           0.0054755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025456
                   4,            0.064162,           0.0054755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025456
                   4,            0.064162,           0.0054755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056915,           0.0056915,            0.025456
                   5,            0.062228,           0.0052965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084536
                   5,            0.062228,           0.0052965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084536
                   5,            0.062228,           0.0052965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084536
                   5,            0.062228,           0.0052965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084536
                   5,            0.062228,           0.0052965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054527,           0.0054527,           0.0084536
                   6,            0.059567,            0.005072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   6,            0.059567,            0.005072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   6,            0.059567,            0.005072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   6,            0.059567,            0.005072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   6,            0.059567,            0.005072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056236,           0.0048629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056236,           0.0048629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056236,           0.0048629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056236,           0.0048629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   7,            0.056236,           0.0048629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041957,           0.0041957,           0.0041957
                   8,            0.052879,           0.0047049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   8,            0.052879,           0.0047049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   8,            0.052879,           0.0047049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   8,            0.052879,           0.0047049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   8,            0.052879,           0.0047049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029149,           0.0029149,           0.0029149
                   9,            0.048519,            0.004376,                   0,             0.75041,             0.56745,             0.63651,             0.33562,              0.0467,           0.0032175,                   0,           0.0018985,           0.0018985,           0.0018985
                   9,            0.048519,            0.004376,                   0,             0.75041,             0.56745,             0.63651,             0.33562,              0.0467,           0.0032175,                   0,           0.0018985,           0.0018985,           0.0018985
                   9,            0.048519,            0.004376,                   0,             0.75041,             0.56745,             0.63651,             0.33562,              0.0467,           0.0032175,                   0,           0.0018985,           0.0018985,           0.0018985
                   9,            0.048519,            0.004376,                   0,             0.75041,             0.56745,             0.63651,             0.33562,              0.0467,           0.0032175,                   0,           0.0018985,           0.0018985,           0.0018985
                   9,            0.048519,            0.004376,                   0,             0.75041,             0.56745,             0.63651,             0.33562,              0.0467,           0.0032175,                   0,           0.0018985,           0.0018985,           0.0018985
                   0,             0.11129,           0.0089716,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014587,           0.0014587,            0.086374
                   0,             0.11129,           0.0089716,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014587,           0.0014587,            0.086374
                   0,             0.11129,           0.0089716,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014587,           0.0014587,            0.086374
